               t         prod_1         prod_2         prod_3         prod_4
37      2.963853    2084.548340    2084.548340    2084.548340    2084.548340
38      3.043957    2139.402832    2139.402832    2139.402832    2139.402832
39      3.124061    2194.257324    2194.257324    2194.257324    2194.257324
40      3.204165    2249.111572    2249.111572    2249.111572    2249.111572
41      3.284270    2303.969238    2303.969238    2303.969238    2303.969238
42      3.364374    2358.823730    2358.823730    2358.823730    2358.823730
43      3.444478    2413.680176    2413.680176    2413.680176    2413.680176
44      3.524582    2468.540527    2468.540527    2468.540527    2468.540527
45      3.604686    2523.396973    2523.396973    2523.396973    2523.396973
46      3.684790    2578.253174    2578.253174    2578.253174    2578.253174
47      3.764894    2633.109619    2633.109619    2633.109619    2633.109619
48      3.844998    2687.969971    2687.969971    2687.969971    2687.969971
49      3.925103    2742.826416    2742.826416    2742.826416    2742.826416
50      4.005207    2797.682861    2797.682861    2797.682861    2797.682861
51      4.085311    2852.537109    2852.537109    2852.537109    2852.537109
52      4.165415    2907.393311    2907.393311    2907.393311    2907.393311
53      4.245519    2962.248047    2962.248047    2962.248047    2962.248047
54      4.325624    3017.104004    3017.104004    3017.104004    3017.104004
55      4.405727    3071.963135    3071.963135    3071.963135    3071.963135
56      4.485832    3126.815674    3126.815674    3126.815674    3126.815674
57      4.565936    3181.673584    3181.673584    3181.673584    3181.673584
58      4.646040    3236.527832    3236.527832    3236.527832    3236.527832
59      4.726144    3291.382324    3291.382324    3291.382324    3291.382324
60      4.806248    3346.236572    3346.236572    3346.236572    3346.236572
61      4.886352    3401.098633    3401.098633    3401.098633    3401.098633
62      4.966456    3455.954834    3455.954834    3455.954834    3455.954834
63      5.046560    3510.809082    3510.809082    3510.809082    3510.809082
64      5.126665    3565.663574    3565.663574    3565.663574    3565.663574
65      5.206769    3620.519775    3620.519775    3620.519775    3620.519775
66      5.286873    3675.380615    3675.380615    3675.380615    3675.380615
67      5.366977    3730.236572    3730.236572    3730.236572    3730.236572
68      5.447081    3785.091064    3785.091064    3785.091064    3785.091064
69      5.527185    3839.947510    3839.947510    3839.947510    3839.947510
70      5.607289    3894.803711    3894.803711    3894.803711    3894.803711
71      5.687394    3949.658203    3949.658203    3949.658203    3949.658203
72      5.767498    4004.514648    4004.514648    4004.514648    4004.514648
73      5.847602    4059.371094    4059.371094    4059.371094    4059.371094
74      5.927706    4114.229980    4114.229980    4114.229980    4114.229980
75      6.007810    4169.084473    4169.084473    4169.084473    4169.084473
76      6.087914    4223.940918    4223.940918    4223.940918    4223.940918
77      6.168018    4278.798340    4278.798340    4278.798340    4278.798340
78      6.248123    4333.654785    4333.654785    4333.654785    4333.654785
79      6.328227    4388.509277    4388.509277    4388.509277    4388.509277
80      6.408331    4443.365723    4443.365723    4443.365723    4443.365723
81      6.488435    4498.224609    4498.224609    4498.224609    4498.224609
82      6.568539    4553.079102    4553.079102    4553.079102    4553.079102
83      6.648643    4607.935547    4607.935547    4607.935547    4607.935547
84      6.728747    4662.789551    4662.789551    4662.789551    4662.789551
85      6.808851    4717.644043    4717.644043    4717.644043    4717.644043
86      6.888956    4772.500488    4772.500488    4772.500488    4772.500488
87      6.969060    4827.360840    4827.360840    4827.360840    4827.360840
88      7.049164    4882.216797    4882.216797    4882.216797    4882.216797
89      7.129268    4937.067871    4937.067871    4937.067871    4937.067871
90      7.209372    4991.921875    4991.921875    4991.921875    4991.921875
91      7.289476    5046.778320    5046.778320    5046.778320    5046.778320
92      7.369580    5101.636230    5101.636230    5101.636230    5101.636230
93      7.449685    5156.492676    5156.492676    5156.492676    5156.492676
94      7.529788    5211.351562    5211.351562    5211.351562    5211.351562
95      7.609893    5266.209473    5266.209473    5266.209473    5266.209473
96      7.689997    5321.068848    5321.068848    5321.068848    5321.068848
97      7.770101    5375.922852    5375.922852    5375.922852    5375.922852
98      7.850205    5430.777344    5430.777344    5430.777344    5430.777344
99      7.930309    5485.633789    5485.633789    5485.633789    5485.633789
100     8.010413    5540.491211    5540.491211    5540.491211    5540.491211
101     8.090518    5595.349121    5595.349121    5595.349121    5595.349121
102     8.170622    5650.203613    5650.203613    5650.203613    5650.203613
103     8.250726    5705.062988    5705.062988    5705.062988    5705.062988
104     8.330830    5759.919434    5759.919434    5759.919434    5759.919434
105     8.410934    5814.777832    5814.777832    5814.777832    5814.777832
106     8.491038    5869.632812    5869.632812    5869.632812    5869.632812
107     8.571142    5924.491699    5924.491699    5924.491699    5924.491699
108     8.651247    5979.348145    5979.348145    5979.348145    5979.348145
109     8.731351    6034.202637    6034.202637    6034.202637    6034.202637
110     8.811455    6089.056641    6089.056641    6089.056641    6089.056641
111     8.891559    6143.914551    6143.914551    6143.914551    6143.914551
112     8.971663    6198.769043    6198.769043    6198.769043    6198.769043
113     9.051767    6253.629395    6253.629395    6253.629395    6253.629395
114     9.131871    6308.490234    6308.490234    6308.490234    6308.490234
115     9.211975    6363.344727    6363.344727    6363.344727    6363.344727
116     9.292080    6418.196777    6418.196777    6418.196777    6418.196777
117     9.372184    6473.056152    6473.056152    6473.056152    6473.056152
118     9.452288    6527.910156    6527.910156    6527.910156    6527.910156
119     9.532393    6582.767090    6582.767090    6582.767090    6582.767090
120     9.612496    6637.621094    6637.621094    6637.621094    6637.621094
121     9.692600    6692.475586    6692.475586    6692.475586    6692.475586
122     9.772704    6747.332031    6747.332031    6747.332031    6747.332031
123     9.852809    6802.191406    6802.191406    6802.191406    6802.191406
124     9.932913    6857.048828    6857.048828    6857.048828    6857.048828
125    10.013017    6911.906738    6911.906738    6911.906738    6911.906738
126    10.093121    6966.762695    6966.762695    6966.762695    6966.762695
127    10.173225    7021.620605    7021.620605    7021.620605    7021.620605
128    10.253329    7076.475098    7076.475098    7076.475098    7076.475098
129    10.333433    7131.331543    7131.331543    7131.331543    7131.331543
130    10.413538    7186.186035    7186.186035    7186.186035    7186.186035
131    10.493642    7241.040039    7241.040039    7241.040039    7241.040039
132    10.573746    7295.892578    7295.892578    7295.892578    7295.892578
133    10.653850    7350.751953    7350.751953    7350.751953    7350.751953
134    10.733954    7405.609863    7405.609863    7405.609863    7405.609863
135    10.814058    7460.463867    7460.463867    7460.463867    7460.463867
136    10.894162    7515.318848    7515.318848    7515.318848    7515.318848
137    10.974266    7570.172852    7570.172852    7570.172852    7570.172852
138    11.054371    7625.028809    7625.028809    7625.028809    7625.028809
139    11.134475    7679.883789    7679.883789    7679.883789    7679.883789
140    11.214579    7734.738281    7734.738281    7734.738281    7734.738281
141    11.294683    7789.592285    7789.592285    7789.592285    7789.592285
142    11.374787    7844.449219    7844.449219    7844.449219    7844.449219
143    11.454891    7899.303223    7899.303223    7899.303223    7899.303223
144    11.534995    7954.159180    7954.159180    7954.159180    7954.159180
145    11.615100    8009.016113    8009.016113    8009.016113    8009.016113
146    11.695204    8063.875488    8063.875488    8063.875488    8063.875488
147    11.775308    8118.732422    8118.732422    8118.732422    8118.732422
148    11.855412    8173.591797    8173.591797    8173.591797    8173.591797
149    11.935516    8228.453125    8228.453125    8228.453125    8228.453125
150    12.015620    8283.310547    8283.310547    8283.310547    8283.310547
151    12.095724    8338.166016    8338.166016    8338.166016    8338.166016
152    12.175829    8393.020508    8393.020508    8393.020508    8393.020508
153    12.255933    8447.875000    8447.875000    8447.875000    8447.875000
154    12.336037    8502.732422    8502.732422    8502.732422    8502.732422
155    12.416141    8557.591797    8557.591797    8557.591797    8557.591797
156    12.496245    8612.448242    8612.448242    8612.448242    8612.448242
157    12.576349    8667.305664    8667.305664    8667.305664    8667.305664
158    12.656453    8722.163086    8722.163086    8722.163086    8722.163086
159    12.736557    8777.016602    8777.016602    8777.016602    8777.016602
160    12.816662    8831.873047    8831.873047    8831.873047    8831.873047
161    12.896766    8886.731445    8886.731445    8886.731445    8886.731445
162    12.976870    8941.586914    8941.586914    8941.586914    8941.586914
163    13.056974    8996.445312    8996.445312    8996.445312    8996.445312
164    13.137078    9051.300781    9051.300781    9051.300781    9051.300781
165    13.217182    9106.156250    9106.156250    9106.156250    9106.156250
166    13.297286    9161.011719    9161.011719    9161.011719    9161.011719
167    13.377391    9215.866211    9215.866211    9215.866211    9215.866211
168    13.457495    9270.726562    9270.726562    9270.726562    9270.726562
169    13.537599    9325.588867    9325.588867    9325.588867    9325.588867
170    13.617702    9380.446289    9380.446289    9380.446289    9380.446289
171    13.697807    9435.302734    9435.302734    9435.302734    9435.302734
172    13.777911    9490.157227    9490.157227    9490.157227    9490.157227
173    13.858015    9545.013672    9545.013672    9545.013672    9545.013672
174    13.938120    9599.870117    9599.870117    9599.870117    9599.870117
175    14.018224    9654.724609    9654.724609    9654.724609    9654.724609
176    14.098328    9709.577148    9709.577148    9709.577148    9709.577148
177    14.178432    9764.431641    9764.431641    9764.431641    9764.431641
178    14.258536    9819.295898    9819.295898    9819.295898    9819.295898
179    14.338640    9874.148438    9874.148438    9874.148438    9874.148438
180    14.418744    9928.999023    9928.999023    9928.999023    9928.999023
181    14.498848    9983.853516    9983.853516    9983.853516    9983.853516
182    14.578953   10038.709961   10038.709961   10038.709961   10038.709961
183    14.659057   10093.567383   10093.567383   10093.567383   10093.567383
184    14.739161   10148.425781   10148.425781   10148.425781   10148.425781
185    14.819265   10203.277344   10203.277344   10203.277344   10203.277344
186    14.899369   10258.139648   10258.139648   10258.139648   10258.139648
187    14.979473   10312.994141   10312.994141   10312.994141   10312.994141
188    15.059577   10367.856445   10367.856445   10367.856445   10367.856445
189    15.139682   10422.718750   10422.718750   10422.718750   10422.718750
190    15.219786   10477.576172   10477.576172   10477.576172   10477.576172
191    15.299890   10532.431641   10532.431641   10532.431641   10532.431641
192    15.379993   10587.286133   10587.286133   10587.286133   10587.286133
193    15.460098   10642.140625   10642.140625   10642.140625   10642.140625
194    15.540202   10696.997070   10696.997070   10696.997070   10696.997070
195    15.620306   10751.856445   10751.856445   10751.856445   10751.856445
196    15.700411   10806.713867   10806.713867   10806.713867   10806.713867
197    15.780515   10861.568359   10861.568359   10861.568359   10861.568359
198    15.860619   10916.427734   10916.427734   10916.427734   10916.427734
199    15.940722   10971.288086   10971.288086   10971.288086   10971.288086
200    16.020826   11026.142578   11026.142578   11026.142578   11026.142578
201    16.100931   11080.996094   11080.996094   11080.996094   11080.996094
202    16.181036   11135.853516   11135.853516   11135.853516   11135.853516
203    16.261139   11190.707031   11190.707031   11190.707031   11190.707031
204    16.341244   11245.561523   11245.561523   11245.561523   11245.561523
205    16.421349   11300.424805   11300.424805   11300.424805   11300.424805
206    16.501451   11355.280273   11355.280273   11355.280273   11355.280273
207    16.581556   11410.139648   11410.139648   11410.139648   11410.139648
208    16.661659   11464.993164   11464.993164   11464.993164   11464.993164
209    16.741764   11519.847656   11519.847656   11519.847656   11519.847656
210    16.821869   11574.704102   11574.704102   11574.704102   11574.704102
211    16.901972   11629.561523   11629.561523   11629.561523   11629.561523
212    16.982077   11684.415039   11684.415039   11684.415039   11684.415039
213    17.062181   11739.269531   11739.269531   11739.269531   11739.269531
214    17.142284   11794.125977   11794.125977   11794.125977   11794.125977
215    17.222389   11848.980469   11848.980469   11848.980469   11848.980469
216    17.302494   11903.839844   11903.839844   11903.839844   11903.839844
217    17.382597   11958.690430   11958.690430   11958.690430   11958.690430
218    17.462702   12013.543945   12013.543945   12013.543945   12013.543945
219    17.542805   12068.398438   12068.398438   12068.398438   12068.398438
220    17.622910   12123.254883   12123.254883   12123.254883   12123.254883
221    17.703014   12178.109375   12178.109375   12178.109375   12178.109375
222    17.783117   12232.963867   12232.963867   12232.963867   12232.963867
223    17.863222   12287.820312   12287.820312   12287.820312   12287.820312
224    17.943327   12342.676758   12342.676758   12342.676758   12342.676758
225    18.023430   12397.531250   12397.531250   12397.531250   12397.531250
226    18.103535   12452.390625   12452.390625   12452.390625   12452.390625
227    18.183640   12507.245117   12507.245117   12507.245117   12507.245117
228    18.263742   12562.106445   12562.106445   12562.106445   12562.106445
229    18.343847   12616.965820   12616.965820   12616.965820   12616.965820
230    18.423950   12671.818359   12671.818359   12671.818359   12671.818359
231    18.504055   12726.675781   12726.675781   12726.675781   12726.675781
232    18.584160   12781.533203   12781.533203   12781.533203   12781.533203
233    18.664263   12836.387695   12836.387695   12836.387695   12836.387695
234    18.744368   12891.248047   12891.248047   12891.248047   12891.248047
235    18.824472   12946.108398   12946.108398   12946.108398   12946.108398
236    18.904575   13000.963867   13000.963867   13000.963867   13000.963867
237    18.984680   13055.824219   13055.824219   13055.824219   13055.824219
238    19.064785   13110.679688   13110.679688   13110.679688   13110.679688
239    19.144888   13165.537109   13165.537109   13165.537109   13165.537109
240    19.224993   13220.398438   13220.398438   13220.398438   13220.398438
241    19.305096   13275.254883   13275.254883   13275.254883   13275.254883
242    19.385201   13330.110352   13330.110352   13330.110352   13330.110352
243    19.465305   13384.965820   13384.965820   13384.965820   13384.965820
244    19.545408   13439.820312   13439.820312   13439.820312   13439.820312
245    19.625513   13494.679688   13494.679688   13494.679688   13494.679688
246    19.705618   13549.531250   13549.531250   13549.531250   13549.531250
247    19.785721   13604.387695   13604.387695   13604.387695   13604.387695
248    19.865826   13659.241211   13659.241211   13659.241211   13659.241211
249    19.945930   13714.094727   13714.094727   13714.094727   13714.094727
250    20.026033   13768.954102   13768.954102   13768.954102   13768.954102
251    20.106138   13823.805664   13823.805664   13823.805664   13823.805664
252    20.186241   13878.666016   13878.666016   13878.666016   13878.666016
253    20.266346   13933.523438   13933.523438   13933.523438   13933.523438
254    20.346451   13988.376953   13988.376953   13988.376953   13988.376953
255    20.426554   14043.234375   14043.234375   14043.234375   14043.234375
256    20.506659   14098.093750   14098.093750   14098.093750   14098.093750
257    20.586763   14152.950195   14152.950195   14152.950195   14152.950195
258    20.666866   14207.805664   14207.805664   14207.805664   14207.805664
259    20.746971   14262.662109   14262.662109   14262.662109   14262.662109
260    20.827076   14317.524414   14317.524414   14317.524414   14317.524414
261    20.907179   14372.380859   14372.380859   14372.380859   14372.380859
262    20.987284   14427.240234   14427.240234   14427.240234   14427.240234
263    21.067387   14482.091797   14482.091797   14482.091797   14482.091797
264    21.147491   14536.948242   14536.948242   14536.948242   14536.948242
265    21.227596   14591.806641   14591.806641   14591.806641   14591.806641
266    21.307699   14646.660156   14646.660156   14646.660156   14646.660156
267    21.387804   14701.514648   14701.514648   14701.514648   14701.514648
268    21.467909   14756.374023   14756.374023   14756.374023   14756.374023
269    21.548012   14811.230469   14811.230469   14811.230469   14811.230469
270    21.628117   14866.085938   14866.085938   14866.085938   14866.085938
271    21.708221   14920.944336   14920.944336   14920.944336   14920.944336
272    21.788324   14975.796875   14975.796875   14975.796875   14975.796875
273    21.868429   15030.659180   15030.659180   15030.659180   15030.659180
274    21.948532   15085.517578   15085.517578   15085.517578   15085.517578
275    22.028637   15140.372070   15140.372070   15140.372070   15140.372070
276    22.108742   15195.226562   15195.226562   15195.226562   15195.226562
277    22.188845   15250.079102   15250.079102   15250.079102   15250.079102
278    22.268950   15304.934570   15304.934570   15304.934570   15304.934570
279    22.349054   15359.791992   15359.791992   15359.791992   15359.791992
280    22.429157   15414.648438   15414.648438   15414.648438   15414.648438
281    22.509262   15469.503906   15469.503906   15469.503906   15469.503906
282    22.589367   15524.356445   15524.356445   15524.356445   15524.356445
283    22.669470   15579.211914   15579.211914   15579.211914   15579.211914
284    22.749575   15634.069336   15634.069336   15634.069336   15634.069336
285    22.829678   15688.918945   15688.918945   15688.918945   15688.918945
286    22.909782   15743.774414   15743.774414   15743.774414   15743.774414
287    22.989887   15798.628906   15798.628906   15798.628906   15798.628906
288    23.069990   15853.485352   15853.485352   15853.485352   15853.485352
289    23.150095   15908.339844   15908.339844   15908.339844   15908.339844
290    23.230200   15963.196289   15963.196289   15963.196289   15963.196289
291    23.310303   16018.046875   16018.046875   16018.046875   16018.046875
292    23.390408   16072.902344   16072.902344   16072.902344   16072.902344
293    23.470512   16127.757812   16127.757812   16127.757812   16127.757812
294    23.550615   16182.612305   16182.612305   16182.612305   16182.612305
295    23.630720   16237.469727   16237.469727   16237.469727   16237.469727
296    23.710823   16292.325195   16292.325195   16292.325195   16292.325195
297    23.790928   16347.182617   16347.182617   16347.182617   16347.182617
298    23.871033   16402.041016   16402.041016   16402.041016   16402.041016
299    23.951136   16456.890625   16456.890625   16456.890625   16456.890625
300    24.031240   16511.744141   16511.744141   16511.744141   16511.744141
301    24.111345   16566.605469   16566.605469   16566.605469   16566.605469
302    24.191448   16621.458984   16621.458984   16621.458984   16621.458984
303    24.271553   16676.316406   16676.316406   16676.316406   16676.316406
304    24.351658   16731.175781   16731.175781   16731.175781   16731.175781
305    24.431761   16786.031250   16786.031250   16786.031250   16786.031250
306    24.511866   16840.890625   16840.890625   16840.890625   16840.890625
307    24.591969   16895.751953   16895.751953   16895.751953   16895.751953
308    24.672073   16950.607422   16950.607422   16950.607422   16950.607422
309    24.752178   17005.462891   17005.462891   17005.462891   17005.462891
310    24.832281   17060.312500   17060.312500   17060.312500   17060.312500
311    24.912386   17115.164062   17115.164062   17115.164062   17115.164062
312    24.992491   17170.019531   17170.019531   17170.019531   17170.019531
313    25.072594   17224.873047   17224.873047   17224.873047   17224.873047
314    25.152699   17279.732422   17279.732422   17279.732422   17279.732422
315    25.232803   17334.587891   17334.587891   17334.587891   17334.587891
316    25.312906   17389.437500   17389.437500   17389.437500   17389.437500
317    25.393011   17444.298828   17444.298828   17444.298828   17444.298828
318    25.473114   17499.156250   17499.156250   17499.156250   17499.156250
319    25.553219   17554.011719   17554.011719   17554.011719   17554.011719
320    25.633324   17608.865234   17608.865234   17608.865234   17608.865234
321    25.713427   17663.724609   17663.724609   17663.724609   17663.724609
322    25.793531   17718.583984   17718.583984   17718.583984   17718.583984
323    25.873636   17773.437500   17773.437500   17773.437500   17773.437500
324    25.953739   17828.292969   17828.292969   17828.292969   17828.292969
325    26.033844   17883.152344   17883.152344   17883.152344   17883.152344
326    26.113949   17938.005859   17938.005859   17938.005859   17938.005859
327    26.194052   17992.863281   17992.863281   17992.863281   17992.863281
328    26.274157   18047.722656   18047.722656   18047.722656   18047.722656
329    26.354259   18102.582031   18102.582031   18102.582031   18102.582031
330    26.434364   18157.443359   18157.443359   18157.443359   18157.443359
331    26.514469   18212.302734   18212.302734   18212.302734   18212.302734
332    26.594572   18267.158203   18267.158203   18267.158203   18267.158203
333    26.674677   18322.013672   18322.013672   18322.013672   18322.013672
334    26.754782   18376.878906   18376.878906   18376.878906   18376.878906
335    26.834885   18431.738281   18431.738281   18431.738281   18431.738281
336    26.914989   18486.593750   18486.593750   18486.593750   18486.593750
337    26.995094   18541.449219   18541.449219   18541.449219   18541.449219
338    27.075197   18596.302734   18596.302734   18596.302734   18596.302734
339    27.155302   18651.160156   18651.160156   18651.160156   18651.160156
340    27.235405   18706.021484   18706.021484   18706.021484   18706.021484
341    27.315510   18760.878906   18760.878906   18760.878906   18760.878906
342    27.395615   18815.734375   18815.734375   18815.734375   18815.734375
343    27.475718   18870.587891   18870.587891   18870.587891   18870.587891
344    27.555822   18925.441406   18925.441406   18925.441406   18925.441406
345    27.635927   18980.296875   18980.296875   18980.296875   18980.296875
346    27.716030   19035.150391   19035.150391   19035.150391   19035.150391
347    27.796135   19090.009766   19090.009766   19090.009766   19090.009766
348    27.876240   19144.869141   19144.869141   19144.869141   19144.869141
349    27.956343   19199.732422   19199.732422   19199.732422   19199.732422
350    28.036448   19254.589844   19254.589844   19254.589844   19254.589844
351    28.116550   19309.453125   19309.453125   19309.453125   19309.453125
352    28.196655   19364.312500   19364.312500   19364.312500   19364.312500
353    28.276760   19419.167969   19419.167969   19419.167969   19419.167969
354    28.356863   19474.025391   19474.025391   19474.025391   19474.025391
355    28.436968   19528.880859   19528.880859   19528.880859   19528.880859
356    28.517073   19583.734375   19583.734375   19583.734375   19583.734375
357    28.597176   19638.593750   19638.593750   19638.593750   19638.593750
358    28.677280   19693.443359   19693.443359   19693.443359   19693.443359
359    28.757385   19748.296875   19748.296875   19748.296875   19748.296875
360    28.837488   19803.158203   19803.158203   19803.158203   19803.158203
361    28.917593   19858.015625   19858.015625   19858.015625   19858.015625
362    28.997696   19912.871094   19912.871094   19912.871094   19912.871094
363    29.077801   19967.726562   19967.726562   19967.726562   19967.726562
364    29.157906   20022.580078   20022.580078   20022.580078   20022.580078
365    29.238008   20077.437500   20077.437500   20077.437500   20077.437500
366    29.318113   20132.292969   20132.292969   20132.292969   20132.292969
367    29.398218   20187.144531   20187.144531   20187.144531   20187.144531
368    29.478321   20242.003906   20242.003906   20242.003906   20242.003906
369    29.558426   20296.861328   20296.861328   20296.861328   20296.861328
370    29.638531   20351.720703   20351.720703   20351.720703   20351.720703
371    29.718634   20406.583984   20406.583984   20406.583984   20406.583984
372    29.798738   20461.443359   20461.443359   20461.443359   20461.443359
373    29.878841   20516.308594   20516.308594   20516.308594   20516.308594
374    29.958946   20571.164062   20571.164062   20571.164062   20571.164062
375    30.039051   20626.015625   20626.015625   20626.015625   20626.015625
376    30.119154   20680.869141   20680.869141   20680.869141   20680.869141
377    30.199259   20735.720703   20735.720703   20735.720703   20735.720703
378    30.279364   20790.580078   20790.580078   20790.580078   20790.580078
379    30.359467   20845.431641   20845.431641   20845.431641   20845.431641
380    30.439571   20900.285156   20900.285156   20900.285156   20900.285156
381    30.519676   20955.140625   20955.140625   20955.140625   20955.140625
382    30.599779   21009.994141   21009.994141   21009.994141   21009.994141
383    30.679884   21064.851562   21064.851562   21064.851562   21064.851562
384    30.759987   21119.705078   21119.705078   21119.705078   21119.705078
385    30.840092   21174.560547   21174.560547   21174.560547   21174.560547
386    30.920197   21229.416016   21229.416016   21229.416016   21229.416016
387    31.000299   21284.281250   21284.281250   21284.281250   21284.281250
388    31.080404   21339.134766   21339.134766   21339.134766   21339.134766
389    31.160509   21393.992188   21393.992188   21393.992188   21393.992188
390    31.240612   21448.845703   21448.845703   21448.845703   21448.845703
391    31.320717   21503.699219   21503.699219   21503.699219   21503.699219
392    31.400822   21558.556641   21558.556641   21558.556641   21558.556641
393    31.480925   21613.419922   21613.419922   21613.419922   21613.419922
394    31.561029   21668.275391   21668.275391   21668.275391   21668.275391
395    31.641134   21723.138672   21723.138672   21723.138672   21723.138672
396    31.721237   21777.998047   21777.998047   21777.998047   21777.998047
397    31.801342   21832.849609   21832.849609   21832.849609   21832.849609
398    31.881445   21887.701172   21887.701172   21887.701172   21887.701172
399    31.961550   21942.556641   21942.556641   21942.556641   21942.556641
400    32.041653   21997.412109   21997.412109   21997.412109   21997.412109
401    32.121758   22052.263672   22052.263672   22052.263672   22052.263672
402    32.201862   22107.123047   22107.123047   22107.123047   22107.123047
403    32.281967   22161.978516   22161.978516   22161.978516   22161.978516
404    32.362072   22216.832031   22216.832031   22216.832031   22216.832031
405    32.442173   22271.689453   22271.689453   22271.689453   22271.689453
406    32.522278   22326.544922   22326.544922   22326.544922   22326.544922
407    32.602383   22381.400391   22381.400391   22381.400391   22381.400391
408    32.682487   22436.253906   22436.253906   22436.253906   22436.253906
409    32.762592   22491.107422   22491.107422   22491.107422   22491.107422
410    32.842697   22545.966797   22545.966797   22545.966797   22545.966797
411    32.922798   22600.824219   22600.824219   22600.824219   22600.824219
412    33.002903   22655.681641   22655.681641   22655.681641   22655.681641
413    33.083008   22710.535156   22710.535156   22710.535156   22710.535156
414    33.163113   22765.394531   22765.394531   22765.394531   22765.394531
415    33.243217   22820.253906   22820.253906   22820.253906   22820.253906
416    33.323318   22875.109375   22875.109375   22875.109375   22875.109375
417    33.403423   22929.964844   22929.964844   22929.964844   22929.964844
418    33.483528   22984.820312   22984.820312   22984.820312   22984.820312
419    33.563633   23039.685547   23039.685547   23039.685547   23039.685547
420    33.643738   23094.544922   23094.544922   23094.544922   23094.544922
421    33.723843   23149.396484   23149.396484   23149.396484   23149.396484
422    33.803944   23204.255859   23204.255859   23204.255859   23204.255859
423    33.884048   23259.117188   23259.117188   23259.117188   23259.117188
424    33.964153   23313.974609   23313.974609   23313.974609   23313.974609
425    34.044258   23368.822266   23368.822266   23368.822266   23368.822266
426    34.124363   23423.681641   23423.681641   23423.681641   23423.681641
427    34.204464   23478.539062   23478.539062   23478.539062   23478.539062
428    34.284569   23533.392578   23533.392578   23533.392578   23533.392578
429    34.364674   23588.255859   23588.255859   23588.255859   23588.255859
430    34.444778   23643.109375   23643.109375   23643.109375   23643.109375
431    34.524883   23697.962891   23697.962891   23697.962891   23697.962891
432    34.604988   23752.818359   23752.818359   23752.818359   23752.818359
433    34.685089   23807.671875   23807.671875   23807.671875   23807.671875
434    34.765194   23862.525391   23862.525391   23862.525391   23862.525391
435    34.845299   23917.384766   23917.384766   23917.384766   23917.384766
436    34.925404   23972.240234   23972.240234   23972.240234   23972.240234
437    35.005508   24027.093750   24027.093750   24027.093750   24027.093750
438    35.085609   24081.945312   24081.945312   24081.945312   24081.945312
439    35.165714   24136.798828   24136.798828   24136.798828   24136.798828
440    35.245819   24191.658203   24191.658203   24191.658203   24191.658203
441    35.325924   24246.513672   24246.513672   24246.513672   24246.513672
442    35.406029   24301.369141   24301.369141   24301.369141   24301.369141
443    35.486134   24356.226562   24356.226562   24356.226562   24356.226562
444    35.566235   24411.080078   24411.080078   24411.080078   24411.080078
445    35.646339   24465.931641   24465.931641   24465.931641   24465.931641
446    35.726444   24520.794922   24520.794922   24520.794922   24520.794922
447    35.806549   24575.648438   24575.648438   24575.648438   24575.648438
448    35.886654   24630.500000   24630.500000   24630.500000   24630.500000
449    35.966755   24685.359375   24685.359375   24685.359375   24685.359375
450    36.046860   24740.220703   24740.220703   24740.220703   24740.220703
451    36.126965   24795.076172   24795.076172   24795.076172   24795.076172
452    36.207069   24849.931641   24849.931641   24849.931641   24849.931641
453    36.287174   24904.787109   24904.787109   24904.787109   24904.787109
454    36.367279   24959.644531   24959.644531   24959.644531   24959.644531
455    36.447380   25014.501953   25014.501953   25014.501953   25014.501953
456    36.527485   25069.355469   25069.355469   25069.355469   25069.355469
457    36.607590   25124.220703   25124.220703   25124.220703   25124.220703
458    36.687695   25179.080078   25179.080078   25179.080078   25179.080078
459    36.767799   25233.933594   25233.933594   25233.933594   25233.933594
460    36.847900   25288.791016   25288.791016   25288.791016   25288.791016
461    36.928005   25343.646484   25343.646484   25343.646484   25343.646484
462    37.008110   25398.509766   25398.509766   25398.509766   25398.509766
463    37.088215   25453.365234   25453.365234   25453.365234   25453.365234
464    37.168320   25508.222656   25508.222656   25508.222656   25508.222656
465    37.248425   25563.074219   25563.074219   25563.074219   25563.074219
466    37.328526   25617.935547   25617.925781   25617.925781   25617.925781
467    37.408630   25672.796875   25672.779297   25672.779297   25672.779297
468    37.488735   25727.652344   25727.634766   25727.634766   25727.634766
469    37.568840   25782.505859   25782.488281   25782.488281   25782.488281
470    37.648945   25837.361328   25837.339844   25837.339844   25837.339844
471    37.729046   25892.214844   25892.195312   25892.195312   25892.195312
472    37.809151   25947.072266   25947.048828   25947.048828   25947.048828
473    37.889256   26001.925781   26001.902344   26001.902344   26001.902344
474    37.969360   26056.789062   26056.759766   26056.759766   26056.759766
475    38.049465   26111.648438   26111.619141   26111.619141   26111.619141
476    38.129570   26166.505859   26166.476562   26166.476562   26166.476562
477    38.209671   26221.359375   26221.330078   26221.330078   26221.330078
478    38.289776   26276.216797   26276.187500   26276.187500   26276.187500
479    38.369881   26331.070312   26331.042969   26331.042969   26331.042969
480    38.449986   26385.929688   26385.900391   26385.900391   26385.900391
481    38.530090   26440.789062   26440.753906   26440.753906   26440.753906
482    38.610191   26495.650391   26495.611328   26495.611328   26495.611328
483    38.690296   26550.507812   26550.472656   26550.472656   26550.472656
484    38.770401   26605.359375   26605.326172   26605.326172   26605.326172
485    38.850506   26660.216797   26660.185547   26660.185547   26660.185547
486    38.930611   26715.072266   26715.050781   26715.050781   26715.050781
